wav_filename,wav_filesize,transcript
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012015/myst_012015_2014-03-12_10-43-47_SRL_2.1/myst_012015_2014-03-12_10-43-47_SRL_2.1_048.wav,112124,erosion
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995005/myst_995005_2008-06-02_00-00-00_ME_2.2/myst_995005_2008-06-02_00-00-00_ME_2.2_140.wav,135340,uh trying to make it go through there to make it work
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002120/myst_002120_2014-03-05_09-45-04_LS_1.3/myst_002120_2014-03-05_09-45-04_LS_1.3_025.wav,78000,i think it means
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004018/myst_004018_2013-12-03_10-13-48_EE_1.4/myst_004018_2013-12-03_10-13-48_EE_1.4_022.wav,76738,there won't be cloudy air
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013027/myst_013027_2014-05-28_09-45-57_LS_4.2/myst_013027_2014-05-28_09-45-57_LS_4.2_003.wav,50016,animal
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990023/myst_990023_2008-19-05_00-00-00_MS_4.2/myst_990023_2008-19-05_00-00-00_MS_4.2_098.wav,47756,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004013/myst_004013_2014-01-28_08-38-57_EE_3.3/myst_004013_2014-01-28_08-38-57_EE_3.3_023.wav,353024,it's showing us what has magnetism in it and is attracting to other magnet
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012201/myst_012201_2015-01-23_12-41-34_EE_5.1/myst_012201_2015-01-23_12-41-34_EE_5.1_005.wav,71022,it bounces off
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997690/myst_997690_2010-13-12_00-00-00_ME_1.1/myst_997690_2010-13-12_00-00-00_ME_1.1_012.wav,316588,w um we have observed how it connects to things and how it can stick to other things that are magnetic
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002030/myst_002030_2014-03-11_12-55-24_LS_2.1/myst_002030_2014-03-11_12-55-24_LS_2.1_039.wav,325704,yes they might because their shelter might keep away predators for the plant so it won't get eaten
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005016/myst_005016_2014-02-03_09-44-56_MX_1.3/myst_005016_2014-02-03_09-44-56_MX_1.3_022.wav,50682,what is a sieve
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990052/myst_990052_2008-06-05_00-00-00_MS_3.1/myst_990052_2008-06-05_00-00-00_MS_3.1_072.wav,18988,no
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990044/myst_990044_2008-09-05_00-00-00_MS_3.3/myst_990044_2008-09-05_00-00-00_MS_3.3_058.wav,384492,um we fel we tried to find out how much our cups could handle and um
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002033/myst_002033_2014-02-28_09-39-02_LS_1.1/myst_002033_2014-02-28_09-39-02_LS_1.1_028.wav,50492,can you repeat that please
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002118/myst_002118_2014-03-12_12-08-55_LS_2.1/myst_002118_2014-03-12_12-08-55_LS_2.1_034.wav,64386,definitely
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990008/myst_990008_2008-09-05_00-00-00_ME_2.3/myst_990008_2008-09-05_00-00-00_ME_2.3_140.wav,94156,i just re re
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002105/myst_002105_2014-03-21_08-10-38_LS_2.3/myst_002105_2014-03-21_08-10-38_LS_2.3_043.wav,60180,breaks in to little pieces
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013033/myst_013033_2013-12-11_13-31-57_EE_2.1/myst_013033_2013-12-11_13-31-57_EE_2.1_015.wav,247758,it must go through the filament to create light and that is
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990083/myst_990083_2008-07-05_00-00-00_MS_3.1/myst_990083_2008-07-05_00-00-00_MS_3.1_084.wav,34796,i don't know
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996725/myst_996725_2011-27-01_00-00-00_MS_4.1/myst_996725_2011-27-01_00-00-00_MS_4.1_008.wav,151180,to see how hot cold or warm something is
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022219/myst_022219_2014-11-14_11-06-04_LS_1.1/myst_022219_2014-11-14_11-06-04_LS_1.1_006.wav,152848,interacting parts that work together to make us move
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007240/myst_007240_2014-11-19_11-10-20_MX_4.1/myst_007240_2014-11-19_11-10-20_MX_4.1_011.wav,335936,on you mixed two solids together and it's just or else mixed at the bottom of the cup and doesn't do anything because there's no water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996416/myst_996416_2009-11-09_00-00-00_VB_1.3/myst_996416_2009-11-09_00-00-00_VB_1.3_005.wav,113452,y axis is at the bottom and the x axis is at the top
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990068/myst_990068_2008-19-05_00-00-00_MS_4.2/myst_990068_2008-19-05_00-00-00_MS_4.2_050.wav,150444,yeah it went way way down it went it was like at eight
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996724/myst_996724_2011-12-01_00-00-00_MS_1.2/myst_996724_2011-12-01_00-00-00_MS_1.2_001.wav,84460,good how are you i'm very good how are you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-02-28_12-57-01_LS_1.3/myst_002026_2014-02-28_12-57-01_LS_1.3_033.wav,184264,it is a decomposer it eats decaying or decayed plants or animals
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990045/myst_990045_2008-07-05_00-00-00_MS_3.1/myst_990045_2008-07-05_00-00-00_MS_3.1_098.wav,137324,like seven hundred milliliters six hundred milliliters
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007090/myst_007090_2014-02-04_12-57-18_EE_1.1/myst_007090_2014-02-04_12-57-18_EE_1.1_011.wav,41168,will not light up
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995301/myst_995301_2009-01-04_00-00-00_ME_4.1/myst_995301_2009-01-04_00-00-00_ME_4.1_019.wav,40204,bye marney
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018206/myst_018206_2014-09-18_15-26-54_LS_1.1/myst_018206_2014-09-18_15-26-54_LS_1.1_005.wav,91342,they're all organisms
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997250/myst_997250_2008-15-12_00-00-00_ME_3.1/myst_997250_2008-15-12_00-00-00_ME_3.1_014.wav,372908,um from if it goes from the positive to the negative side well it won't really do anything um well uh wait
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997286/myst_997286_2008-08-12_00-00-00_ME_2.2/myst_997286_2008-08-12_00-00-00_ME_2.2_041.wav,23276,yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988440/myst_988440_2009-03-11_00-00-00_VB_1.2/myst_988440_2009-03-11_00-00-00_VB_1.2_001.wav,50508,pretty good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995738/myst_995738_2011-03-03_00-00-00_ME_4.1/myst_995738_2011-03-03_00-00-00_ME_4.1_030.wav,112588,i have no idea
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997236/myst_997236_2008-08-12_00-00-00_ME_2.1/myst_997236_2008-08-12_00-00-00_ME_2.1_059.wav,22860,sorry
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007083/myst_007083_2014-02-05_12-26-52_EE_1.1/myst_007083_2014-02-05_12-26-52_EE_1.1_005.wav,254072,the wires um if you put them into the battery they were um you make to transfer the energy
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990008/myst_990008_2008-09-05_00-00-00_ME_2.3/myst_990008_2008-09-05_00-00-00_ME_2.3_058.wav,28876,the d cell
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002016/myst_002016_2014-03-10_13-49-17_LS_2.1/myst_002016_2014-03-10_13-49-17_LS_2.1_009.wav,165918,well if yeast
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002126/myst_002126_2014-04-18_13-19-56_LS_3.3/myst_002126_2014-04-18_13-19-56_LS_3.3_009.wav,72348,your body parts
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996408/myst_996408_2009-14-09_00-00-00_VB_1.3/myst_996408_2009-14-09_00-00-00_VB_1.3_016.wav,97740,the graph has like
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004012/myst_004012_2013-12-02_10-21-20_EE_1.3/myst_004012_2013-12-02_10-21-20_EE_1.3_009.wav,93636,it is an open circuit because the wood cannot bridge it
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996411/myst_996411_2009-30-09_00-00-00_VB_3.4/myst_996411_2009-30-09_00-00-00_VB_3.4_007.wav,58284,there's no labels
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/986620/myst_986620_2010-09-04_00-00-00_WA_2.3/myst_986620_2010-09-04_00-00-00_WA_2.3_007.wav,172780,it feels cold
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007244/myst_007244_2014-10-02_07-53-37_MX_1.3/myst_007244_2014-10-02_07-53-37_MX_1.3_001.wav,39044,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002292/myst_002292_2015-05-07_09-27-19_LS_3.4/myst_002292_2015-05-07_09-27-19_LS_3.4_020.wav,456634,the right side of the heart is connected to the veins which give blood to the heart and then the left side of the heart is connected to the arteries which give away the blood which take away the blood
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996705/myst_996705_2011-25-01_00-00-00_MS_3.2/myst_996705_2011-25-01_00-00-00_MS_3.2_003.wav,57580,what cup
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990067/myst_990067_2008-05-05_00-00-00_MS_2.3/myst_990067_2008-05-05_00-00-00_MS_2.3_074.wav,17708,yup
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997272/myst_997272_2009-22-01_00-00-00_ME_3.3/myst_997272_2009-22-01_00-00-00_ME_3.3_021.wav,31948,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002123/myst_002123_2014-02-27_09-12-18_LS_1.1/myst_002123_2014-02-27_09-12-18_LS_1.1_024.wav,220384,the biosphere is full of animals that are are part of the ecosystem that work together to make a food chain
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002033/myst_002033_2014-03-04_11-41-37_LS_1.3/myst_002033_2014-03-04_11-41-37_LS_1.3_023.wav,52602,fish
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-05_14-06-58_LS_2.1/myst_013023_2014-05-05_14-06-58_LS_2.1_039.wav,144944,their plant make does not need a shelter like a human does
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012030/myst_012030_2014-03-10_13-13-13_SRL_2.2/myst_012030_2014-03-10_13-13-13_SRL_2.2_017.wav,409768,the water is flowing really fast during a flood and normal it is going slow compared normal
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990503/myst_990503_2010-10-02_00-00-00_WA_3.3/myst_990503_2010-10-02_00-00-00_WA_3.3_001.wav,101900,go good thank you
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990036/myst_990036_2008-24-04_00-00-00_MS_1.3/myst_990036_2008-24-04_00-00-00_MS_1.3_016.wav,243372,first we measured with straws and then we measured with paper meters
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990056/myst_990056_2008-06-05_00-00-00_MS_3.1/myst_990056_2008-06-05_00-00-00_MS_3.1_164.wav,85132,whatever we wanted to estimate it in
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995741/myst_995741_2011-17-02_00-00-00_ME_2.3/myst_995741_2011-17-02_00-00-00_ME_2.3_020.wav,144524,we uh hold on rep
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990031/myst_990031_2008-19-05_00-00-00_MS_4.2/myst_990031_2008-19-05_00-00-00_MS_4.2_090.wav,58284,rulers
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002268/myst_002268_2015-05-13_08-38-28_LS_4.1/myst_002268_2015-05-13_08-38-28_LS_4.1_003.wav,41082,senses
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990007/myst_990007_2008-09-05_00-00-00_ME_2.3/myst_990007_2008-09-05_00-00-00_ME_2.3_090.wav,256044,took only gonna hold like well we got it to hold twenty one yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012001/myst_012001_2014-03-10_12-06-41_SRL_3.2/myst_012001_2014-03-10_12-06-41_SRL_3.2_029.wav,85146,their strength
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990036/myst_990036_2008-24-04_00-00-00_MS_1.3/myst_990036_2008-24-04_00-00-00_MS_1.3_038.wav,37324,n mmm
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022214/myst_022214_2015-01-21_11-04-23_LS_2.3/myst_022214_2015-01-21_11-04-23_LS_2.3_021.wav,268088,uh the parts of the human body which there are very very many of them uhm
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007256/myst_007256_2014-09-29_14-04-01_MX_1.2/myst_007256_2014-09-29_14-04-01_MX_1.2_038.wav,124390,evaporate the water and you <unk> will have salt
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997670/myst_997670_2011-10-02_00-00-00_ME_3.2/myst_997670_2011-10-02_00-00-00_ME_3.2_014.wav,276236,the blue dots is the um energy or the electricity going through the wire then going through the light bulb then coming back through the battery
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990054/myst_990054_2008-06-05_00-00-00_MS_3.1/myst_990054_2008-06-05_00-00-00_MS_3.1_012.wav,71724,i think you just like um
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997230/myst_997230_2009-22-01_00-00-00_ME_4.3/myst_997230_2009-22-01_00-00-00_ME_4.3_016.wav,244972,it would make it pick up more er er washers because it has more
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007233/myst_007233_2014-09-29_14-05-07_MX_1.2/myst_007233_2014-09-29_14-05-07_MX_1.2_018.wav,51850,the mass is growing
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002123/myst_002123_2014-02-27_09-12-18_LS_1.1/myst_002123_2014-02-27_09-12-18_LS_1.1_018.wav,125630,i think the biosphere is life or anything living
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996409/myst_996409_2009-07-10_00-00-00_VB_4.2/myst_996409_2009-07-10_00-00-00_VB_4.2_001.wav,39692,hi marnie
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007240/myst_007240_2015-02-09_11-34-24_LS_1.3/myst_007240_2015-02-09_11-34-24_LS_1.3_032.wav,145508,omnivores eat meat and plants
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002121/myst_002121_2014-04-30_11-43-15_LS_4.2/myst_002121_2014-04-30_11-43-15_LS_4.2_030.wav,443644,there are geese flying in one picture there is a doctor hitting a girl's knee in the other picture and another picture and there's a dog catching a frisbee in another picture and there's a person touching a stove in the other picture and reacting
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004028/myst_004028_2013-12-12_10-14-27_EE_2.1/myst_004028_2013-12-12_10-14-27_EE_2.1_015.wav,167006,to flow through the battery and the wire and also it has to flow through the lightbulb
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/989118/myst_989118_2008-24-07_00-00-00_ME_2.1/myst_989118_2008-24-07_00-00-00_ME_2.1_027.wav,285196,so you can attach the green one again to the battery and you conne
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997272/myst_997272_2008-15-12_00-00-00_ME_2.3/myst_997272_2008-15-12_00-00-00_ME_2.3_081.wav,98412,mmm the motor went on and
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007255/myst_007255_2015-04-23_08-17-35_LS_4.2/myst_007255_2015-04-23_08-17-35_LS_4.2_007.wav,212780,the turtles hard shall helps is survived by helping it not get hurt
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002127/myst_002127_2014-04-04_12-55-11_LS_3.1/myst_002127_2014-04-04_12-55-11_LS_3.1_008.wav,85208,this is a pinnate leaf
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996705/myst_996705_2011-25-01_00-00-00_MS_3.2/myst_996705_2011-25-01_00-00-00_MS_3.2_022.wav,113068,what is capacity
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995532/myst_995532_2010-11-03_00-00-00_ME_4.2/myst_995532_2010-11-03_00-00-00_ME_4.2_029.wav,36140,twenty
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008049/myst_008049_2014-04-03_11-06-53_EE_1.1/myst_008049_2014-04-03_11-06-53_EE_1.1_004.wav,35044,battery is a
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014013/myst_014013_2014-02-10_13-38-04_MX_4.1/myst_014013_2014-02-10_13-38-04_MX_4.1_034.wav,136990,on second thought no there is no reaction because it's not reacting
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997235/myst_997235_2008-15-12_00-00-00_ME_2.3/myst_997235_2008-15-12_00-00-00_ME_2.3_025.wav,178572,if you do it the right way it will pop and if you don't have the right ingredients it won't
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996219/myst_996219_2008-08-12_00-00-00_MS_2.1/myst_996219_2008-08-12_00-00-00_MS_2.1_047.wav,340684,i think that would be efficient if we all got the same piece but if we didn't then like le like i said with the paper clips it wouldn't be efficient yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-03-11_11-09-54_LS_2.1/myst_002026_2014-03-11_11-09-54_LS_2.1_005.wav,110918,that's what's been happening in our science
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004013/myst_004013_2014-01-28_08-38-57_EE_3.3/myst_004013_2014-01-28_08-38-57_EE_3.3_024.wav,235762,when a permanent magnet touches a steel nail steel nail becomes the temporary magnet
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013034/myst_013034_2013-11-21_12-34-47_EE_1.2/myst_013034_2013-11-21_12-34-47_EE_1.2_021.wav,73438,that the motor starts running
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004014/myst_004014_2014-01-22_09-02-48_EE_3.1/myst_004014_2014-01-22_09-02-48_EE_3.1_010.wav,179072,i notice the magnets sticking to the refrigerator
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012021/myst_012021_2014-03-11_10-37-42_SRL_3.2/myst_012021_2014-03-11_10-37-42_SRL_3.2_015.wav,85214,i have no idea
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004032/myst_004032_2013-11-19_09-28-38_EE_1.2/myst_004032_2013-11-19_09-28-38_EE_1.2_035.wav,318966,um when i click on the sun the the the motor runs but when i click on it again
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013033/myst_013033_2014-04-23_14-03-35_LS_1.3/myst_013033_2014-04-23_14-03-35_LS_1.3_018.wav,211604,i think this shows a food chain i guess
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995535/myst_995535_2010-05-03_00-00-00_ME_3.1/myst_995535_2010-05-03_00-00-00_ME_3.1_015.wav,71884,i think i found three
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013015/myst_013015_2013-11-14_14-14-13_EE_1.1/myst_013015_2013-11-14_14-14-13_EE_1.1_007.wav,77568,they give electricity to the light bulb
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007073/myst_007073_2014-03-07_09-50-30_EE_1.4/myst_007073_2014-03-07_09-50-30_EE_1.4_021.wav,178434,my food and apples fruits vegetables
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997408/myst_997408_2010-05-02_00-00-00_ME_4.1/myst_997408_2010-05-02_00-00-00_ME_4.1_013.wav,238540,the electricity is able to flow and it is able to pick up um washers very easily
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012032/myst_012032_2013-11-13_08-59-05_MX_1.2/myst_012032_2013-11-13_08-59-05_MX_1.2_032.wav,71036,i think it means that it is a
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990003/myst_990003_2008-18-04_00-00-00_ME_1.1/myst_990003_2008-18-04_00-00-00_ME_1.1_072.wav,20940,yeah
